PUBLICATION DATE,FISCAL YEAR,MONTH,INFLOWS/OUTFLOWS,DESCRIPTION,AMOUNT
20210812,2021,July,Inflows - Current,Miscellaneous Revenues,692
20210812,2021,July,Inflows - Current,Inter-Fund Revenues,0
20210812,2021,July,Inflows - Prior,Taxes,2889
20210812,2021,July,Inflows - Prior,Federal Categorical Grants,202
20210812,2021,July,Inflows - Prior,State Categorical Grants,1022
20210812,2021,July,Inflows - Prior,Other Categorical Grants,2
20210812,2021,July,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,July,Inflows - Prior,Misc. Revenue/IFA,6
20210812,2021,July,Inflows - Capital,Capital Transfers,379
20210812,2021,July,Inflows - Capital,Federal And State,23
20210812,2021,July,Inflows - Other,Senior Colleges,0
20210812,2021,July,Inflows - Other,Holding Acct. & Other Adj.,14
20210812,2021,July,Inflows - Other,Other Sources,0
20210812,2021,July,Outflows - Current,Personal Service,2170
20210812,2021,July,Outflows - Current,Other Than Personal Service,2648
20210812,2021,July,Outflows - Current,Debt Service,1249
20210812,2021,July,Outflows - Prior,Personal Service,1959
20210812,2021,July,Outflows - Prior,Other Than Personal Service,1721
20210812,2021,July,Outflows - Prior,Taxes,247
20210812,2021,July,Outflows - Prior,Disallowance Reserve,0
20210812,2021,July,Outflows - Capital,City Disbursements,503
20210812,2021,July,Outflows - Capital,Federal and State,51
20210812,2021,July,Outflows - Other,Senior Colleges,240
20210812,2021,July,Outflows - Other,Other Uses,29
20210812,2021,July,Balance,Beginning Balance,6627
20210812,2021,July,Balance,Ending Balance,10651
20210812,2021,August,Inflows - Current,General Property Tax,198
20210812,2021,August,Inflows - Current,Other Taxes,1344
20210812,2021,August,Inflows - Current,Federal Categorical Grants,367
20210812,2021,August,Inflows - Current,State Categorical Grants,46
20210812,2021,August,Inflows - Current,Other Categorical Grants,318
20210812,2021,August,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,August,Inflows - Current,Miscellaneous Revenues,486
20210812,2021,August,Inflows - Current,Inter-Fund Revenues,0
20210812,2021,August,Inflows - Prior,Taxes,360
20210812,2021,August,Inflows - Prior,Federal Categorical Grants,78
20210812,2021,August,Inflows - Prior,State Categorical Grants,425
20210812,2021,August,Inflows - Prior,Other Categorical Grants,60
20210812,2021,August,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,August,Inflows - Prior,Misc. Revenue/IFA,0
20210812,2021,August,Inflows - Capital,Capital Transfers,270
20210812,2021,August,Inflows - Capital,Federal And State,36
20210812,2021,August,Inflows - Other,Senior Colleges,0
20210812,2021,August,Inflows - Other,Holding Acct. & Other Adj.,2
20210812,2021,August,Inflows - Other,Other Sources,352
20210812,2021,August,Outflows - Current,Personal Service,2781
20210812,2021,August,Outflows - Current,Other Than Personal Service,2654
20210812,2021,August,Outflows - Current,Debt Service,-6
20210812,2021,August,Outflows - Prior,Personal Service,1157
20210812,2021,August,Outflows - Prior,Other Than Personal Service,905
20210812,2021,August,Outflows - Prior,Taxes,293
20210812,2021,August,Outflows - Prior,Disallowance Reserve,0
20210812,2021,August,Outflows - Capital,City Disbursements,556
20210812,2021,August,Outflows - Capital,Federal and State,94
20210812,2021,August,Outflows - Other,Senior Colleges,180
20210812,2021,August,Outflows - Other,Other Uses,0
20210812,2021,August,Balance,Beginning Balance,10651
20210812,2021,August,Balance,Ending Balance,6379
20210812,2021,September,Inflows - Current,General Property Tax,1422
20210812,2021,September,Inflows - Current,Other Taxes,3419
20210812,2021,September,Inflows - Current,Federal Categorical Grants,234
20210812,2021,September,Inflows - Current,State Categorical Grants,1379
20210812,2021,September,Inflows - Current,Other Categorical Grants,-176
20210812,2021,September,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,September,Inflows - Current,Miscellaneous Revenues,479
20210812,2021,September,Inflows - Current,Inter-Fund Revenues,35
20210812,2021,September,Inflows - Prior,Taxes,0
20210812,2021,September,Inflows - Prior,Federal Categorical Grants,579
20210812,2021,September,Inflows - Prior,State Categorical Grants,277
20210812,2021,September,Inflows - Prior,Other Categorical Grants,197
20210812,2021,September,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,September,Inflows - Prior,Misc. Revenue/IFA,102
20210812,2021,September,Inflows - Capital,Capital Transfers,186
20210812,2021,September,Inflows - Capital,Federal And State,40
20210812,2021,September,Inflows - Other,Senior Colleges,0
20210812,2021,September,Inflows - Other,Holding Acct. & Other Adj.,-10
20210812,2021,September,Inflows - Other,Other Sources,0
20210812,2021,September,Outflows - Current,Personal Service,3692
20210812,2021,September,Outflows - Current,Other Than Personal Service,2533
20210812,2021,September,Outflows - Current,Debt Service,-11
20210812,2021,September,Outflows - Prior,Personal Service,67
20210812,2021,September,Outflows - Prior,Other Than Personal Service,52
20210812,2021,September,Outflows - Prior,Taxes,0
20210812,2021,September,Outflows - Prior,Disallowance Reserve,0
20210812,2021,September,Outflows - Capital,City Disbursements,687
20210812,2021,September,Outflows - Capital,Federal and State,47
20210812,2021,September,Outflows - Other,Senior Colleges,180
20210812,2021,September,Outflows - Other,Other Uses,13
20210812,2021,September,Balance,Beginning Balance,6379
20210812,2021,September,Balance,Ending Balance,7282
20210812,2021,October,Inflows - Current,General Property Tax,837
20210812,2021,October,Inflows - Current,Other Taxes,1822
20210812,2021,October,Inflows - Current,Federal Categorical Grants,164
20210812,2021,October,Inflows - Current,State Categorical Grants,224
20210812,2021,October,Inflows - Current,Other Categorical Grants,7
20210812,2021,October,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,October,Inflows - Current,Miscellaneous Revenues,668
20210812,2021,October,Inflows - Current,Inter-Fund Revenues,27
20210812,2021,October,Inflows - Prior,Taxes,0
20210812,2021,October,Inflows - Prior,Federal Categorical Grants,513
20210812,2021,October,Inflows - Prior,State Categorical Grants,375
20210812,2021,October,Inflows - Prior,Other Categorical Grants,2
20210812,2021,October,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,October,Inflows - Prior,Misc. Revenue/IFA,0
20210812,2021,October,Inflows - Capital,Capital Transfers,1589
20210812,2021,October,Inflows - Capital,Federal And State,54
20210812,2021,October,Inflows - Other,Senior Colleges,241
20210812,2021,October,Inflows - Other,Holding Acct. & Other Adj.,-2
20210812,2021,October,Inflows - Other,Other Sources,393
20210812,2021,October,Outflows - Current,Personal Service,4559
20210812,2021,October,Outflows - Current,Other Than Personal Service,3007
20210812,2021,October,Outflows - Current,Debt Service,307
20210812,2021,October,Outflows - Prior,Personal Service,13
20210812,2021,October,Outflows - Prior,Other Than Personal Service,4
20210812,2021,October,Outflows - Prior,Taxes,0
20210812,2021,October,Outflows - Prior,Disallowance Reserve,0
20210812,2021,October,Outflows - Capital,City Disbursements,505
20210812,2021,October,Outflows - Capital,Federal and State,69
20210812,2021,October,Outflows - Other,Senior Colleges,181
20210812,2021,October,Outflows - Other,Other Uses,0
20210812,2021,October,Balance,Beginning Balance,7282
20210812,2021,October,Balance,Ending Balance,5551
20210812,2021,November,Inflows - Current,General Property Tax,173
20210812,2021,November,Inflows - Current,Other Taxes,1580
20210812,2021,November,Inflows - Current,Federal Categorical Grants,169
20210812,2021,November,Inflows - Current,State Categorical Grants,521
20210812,2021,November,Inflows - Current,Other Categorical Grants,57
20210812,2021,November,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,November,Inflows - Current,Miscellaneous Revenues,455
20210812,2021,November,Inflows - Current,Inter-Fund Revenues,15
20210812,2021,November,Inflows - Prior,Taxes,0
20210812,2021,November,Inflows - Prior,Federal Categorical Grants,163
20210812,2021,November,Inflows - Prior,State Categorical Grants,22
20210812,2021,November,Inflows - Prior,Other Categorical Grants,53
20210812,2021,November,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,November,Inflows - Prior,Misc. Revenue/IFA,0
20210812,2021,November,Inflows - Capital,Capital Transfers,647
20210812,2021,November,Inflows - Capital,Federal And State,199
20210812,2021,November,Inflows - Other,Senior Colleges,137
20210812,2021,November,Inflows - Other,Holding Acct. & Other Adj.,1
20210812,2021,November,Inflows - Other,Other Sources,396
20210812,2021,November,Outflows - Current,Personal Service,4106
20210812,2021,November,Outflows - Current,Other Than Personal Service,2763
20210812,2021,November,Outflows - Current,Debt Service,14
20210812,2021,November,Outflows - Prior,Personal Service,110
20210812,2021,November,Outflows - Prior,Other Than Personal Service,104
20210812,2021,November,Outflows - Prior,Taxes,0
20210812,2021,November,Outflows - Prior,Disallowance Reserve,-25
20210812,2021,November,Outflows - Capital,City Disbursements,535
20210812,2021,November,Outflows - Capital,Federal and State,51
20210812,2021,November,Outflows - Other,Senior Colleges,240
20210812,2021,November,Outflows - Other,Other Uses,0
20210812,2021,November,Balance,Beginning Balance,5551
20210812,2021,November,Balance,Ending Balance,2241
20210812,2021,December,Inflows - Current,General Property Tax,7335
20210812,2021,December,Inflows - Current,Other Taxes,3442
20210812,2021,December,Inflows - Current,Federal Categorical Grants,243
20210812,2021,December,Inflows - Current,State Categorical Grants,925
20210812,2021,December,Inflows - Current,Other Categorical Grants,36
20210812,2021,December,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,December,Inflows - Current,Miscellaneous Revenues,356
20210812,2021,December,Inflows - Current,Inter-Fund Revenues,27
20210812,2021,December,Inflows - Prior,Taxes,0
20210812,2021,December,Inflows - Prior,Federal Categorical Grants,105
20210812,2021,December,Inflows - Prior,State Categorical Grants,160
20210812,2021,December,Inflows - Prior,Other Categorical Grants,1
20210812,2021,December,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,December,Inflows - Prior,Misc. Revenue/IFA,0
20210812,2021,December,Inflows - Capital,Capital Transfers,549
20210812,2021,December,Inflows - Capital,Federal And State,67
20210812,2021,December,Inflows - Other,Senior Colleges,0
20210812,2021,December,Inflows - Other,Holding Acct. & Other Adj.,3
20210812,2021,December,Inflows - Other,Other Sources,482
20210812,2021,December,Outflows - Current,Personal Service,3997
20210812,2021,December,Outflows - Current,Other Than Personal Service,3059
20210812,2021,December,Outflows - Current,Debt Service,-159
20210812,2021,December,Outflows - Prior,Personal Service,84
20210812,2021,December,Outflows - Prior,Other Than Personal Service,196
20210812,2021,December,Outflows - Prior,Taxes,0
20210812,2021,December,Outflows - Prior,Disallowance Reserve,0
20210812,2021,December,Outflows - Capital,City Disbursements,754
20210812,2021,December,Outflows - Capital,Federal and State,77
20210812,2021,December,Outflows - Other,Senior Colleges,240
20210812,2021,December,Outflows - Other,Other Uses,0
20210812,2021,December,Balance,Beginning Balance,2241
20210812,2021,December,Balance,Ending Balance,7724
20210812,2021,January,Inflows - Current,General Property Tax,4819
20210812,2021,January,Inflows - Current,Other Taxes,3561
20210812,2021,January,Inflows - Current,Federal Categorical Grants,304
20210812,2021,January,Inflows - Current,State Categorical Grants,78
20210812,2021,January,Inflows - Current,Other Categorical Grants,28
20210812,2021,January,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,January,Inflows - Current,Miscellaneous Revenues,308
20210812,2021,January,Inflows - Current,Inter-Fund Revenues,91
20210812,2021,January,Inflows - Prior,Taxes,0
20210812,2021,January,Inflows - Prior,Federal Categorical Grants,215
20210812,2021,January,Inflows - Prior,State Categorical Grants,385
20210812,2021,January,Inflows - Prior,Other Categorical Grants,5
20210812,2021,January,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,January,Inflows - Prior,Misc. Revenue/IFA,0
20210812,2021,January,Inflows - Capital,Capital Transfers,756
20210812,2021,January,Inflows - Capital,Federal And State,39
20210812,2021,January,Inflows - Other,Senior Colleges,167
20210812,2021,January,Inflows - Other,Holding Acct. & Other Adj.,1
20210812,2021,January,Inflows - Other,Other Sources,24
20210812,2021,January,Outflows - Current,Personal Service,3762
20210812,2021,January,Outflows - Current,Other Than Personal Service,2229
20210812,2021,January,Outflows - Current,Debt Service,709
20210812,2021,January,Outflows - Prior,Personal Service,9
20210812,2021,January,Outflows - Prior,Other Than Personal Service,514
20210812,2021,January,Outflows - Prior,Taxes,0
20210812,2021,January,Outflows - Prior,Disallowance Reserve,0
20210812,2021,January,Outflows - Capital,City Disbursements,691
20210812,2021,January,Outflows - Capital,Federal and State,85
20210812,2021,January,Outflows - Other,Senior Colleges,180
20210812,2021,January,Outflows - Other,Other Uses,0
20210812,2021,January,Balance,Beginning Balance,7724
20210812,2021,January,Balance,Ending Balance,10326
20210812,2021,February,Inflows - Current,General Property Tax,116
20210812,2021,February,Inflows - Current,Other Taxes,2026
20210812,2021,February,Inflows - Current,Federal Categorical Grants,1001
20210812,2021,February,Inflows - Current,State Categorical Grants,313
20210812,2021,February,Inflows - Current,Other Categorical Grants,43
20210812,2021,February,Inflows - Current,Unrestricted (Net Of Disall.),0
20210812,2021,February,Inflows - Current,Miscellaneous Revenues,214
20210812,2021,February,Inflows - Current,Inter-Fund Revenues,33
20210812,2021,February,Inflows - Prior,Taxes,0
20210812,2021,February,Inflows - Prior,Federal Categorical Grants,45
20210812,2021,February,Inflows - Prior,State Categorical Grants,145
20210812,2021,February,Inflows - Prior,Other Categorical Grants,1
20210812,2021,February,Inflows - Prior,Unrestricted Intgvt.  Aid,0
20210812,2021,February,Inflows - Prior,Misc. Revenue/IFA,0
20210812,2021,February,Inflows - Capital,Capital Transfers,758
20210812,2021,February,Inflows - Capital,Federal And State,6
20210812,2021,February,Inflows - Other,Senior Colleges,0
20210812,2021,February,Inflows - Other,Holding Acct. & Other Adj.,0
20210812,2021,February,Inflows - Other,Other Sources,57
20210812,2021,February,Outflows - Current,Personal Service,3697
20210812,2021,February,Outflows - Current,Other Than Personal Service,2413
20210812,2021,February,Outflows - Current,Debt Service,49
20210812,2021,February,Outflows - Prior,Personal Service,21
20210812,2021,February,Outflows - Prior,Other Than Personal Service,699
20210812,2021,February,Outflows - Prior,Taxes,0
20210812,2021,February,Outflows - Prior,Disallowance Reserve,0
20210812,2021,February,Outflows - Capital,City Disbursements,633
20210812,2021,February,Outflows - Capital,Federal and State,98
20210812,2021,February,Outflows - Other,Senior Colleges,180
